Attribut 1,Attribut 2,Attribut 3,Attribut 4,Attribut 5,Attribut 6,Attribut 7,Attribut 8,Attribut 9,Attribut 10,Attribut 11,Attribut 12,Attribut 13,Attribut 14,Attribut 15,Attribut 16,Attribut 17,Attribut 18,Attribut 19,Attribut 20,Attribut 21,Attribut 22,Attribut 23,Attribut 24,Attribut 25,Attribut 26,Attribut 27,Attribut 28,Attribut 29,Attribut 30,Attribut 31,Attribut 32,Attribut 33,Attribut 34,Attribut 35,Attribut 36,Attribut 37,Attribut 38,Attribut 39,Attribut 40,Attribut 41,Attribut 42,Attribut 43,Attribut 44,Attribut 45,Attribut 46,Attribut 47,Attribut 48,Attribut 49
-1.5623201817023598,-1.028376148993272,-0.5443912934605055,1.5333911135454144,1.5804700185216154,0.6755444811743624,-0.9518963698415148,0.9463808084691232,-2.0,-0.0378570485996066,0.2417523944029238,0.5090521544999824,0.2296076451507659,-1.372868360572796,0.3062784486458328,-0.1693312869493084,1.073163428402933,1.160896268121563,-0.7663761837628305,-0.392981575633182,-0.4094115599942928,0.2075942149086491,-0.4288570286662083,-1.1419452439103337,1.3801663839102278,1.1350407145749055,0.0356525006223537,-0.7462837679369638,1.0533048975325408,-0.0885337379249759,0.968979373886154,1.145521089269784,-0.9536339553170238,-1.2779205545379668,0.0816251768257572,-2.0,0.8013155016250136,-0.4716501311100433,-0.4289603284023118,-0.1759768173280669,0.8560229686235661,-0.8211596009281441,-0.8342855402016263,-1.935398423069668,1.1951493268673177,0.0709486057919417,0.963827203474906,-0.7316124024227865,0.172868135660333
-1.1848604595121286,0.2157023256181377,-0.7567376035771851,0.8535436515148594,0.5352742413100108,0.685011334438115,0.2729999934405137,0.5466670459200645,0.0451401231108215,-0.3513282812916982,-1.2514310171307002,0.0262053486344246,-0.411426345859879,1.495143954799008,0.6036376409149787,-0.6986017843245099,-0.9660663820389858,1.334879734804015,0.9964944379620048,-0.0687900732324681,0.1913076982113793,-0.6598161462617318,-0.5176491790290033,-0.8414115756354087,1.436673684279428,-0.3401293692465578,-0.2028869468098896,0.6575105091977708,0.1463398124287151,0.4949075436353419,1.3892107702444194,0.9295988067965684,1.329039482940891,0.7578105882467037,0.982204408662949,0.7335531721383547,-0.5098470048782364,-0.0951951796410538,-0.5825731081542778,-1.668376902572831,1.188452860584268,-2.0,0.5704010427507425,-0.3762133826282911,-0.4269991245156971,-0.6225244408000836,-0.3318300077455141,0.022975542420987,0.158460508840552
0.4158561890176633,-1.3471861783284846,-0.3678981816335413,-1.7410959494469032,-1.1618603170982402,-0.2109319670328822,-0.1485062354869566,0.9434263603196088,-0.172098138785204,0.1938742956925871,0.6065540135183548,-0.6189211286941705,0.1378423821897896,0.6912540720039564,-0.7477808070686301,-1.762032738148867,-0.902044510130789,0.4367550866083724,1.1511355062821338,-0.3519710837494931,-1.9999999999999996,1.112812777680107,-0.0749700687326543,-0.7260865537665514,1.6535077969622347,0.9014988724833362,0.3513795472600634,1.411813734215337,-0.6149251067010191,-0.7187551969429704,1.475896422961588,1.2500627968638167,1.4843652771472804,-0.7773307503347409,1.4386752374103915,-1.665082500119203,-1.1655752742742338,-0.3533111393130458,-0.5025717531183832,-0.7536742515693845,-0.9077660558384854,0.0676490593483514,0.846021358807007,0.2315397126353828,-0.8485712450797271,0.8247199846334613,0.6907734431292688,0.779476318639344,1.3904109064575416
0.3574942740759356,-1.1316770367885676,-0.8566533748405224,0.7120703347099476,-1.201137334411943,2.0,1.2067088243606563,0.4116850267472538,0.5061766345023063,0.3829040557292989,-0.4229821452775263,-0.2202925647528608,-0.7962324381350249,0.5959600174456698,-1.184740661822785,0.22612788573178,1.112523453012903,0.8551681088515634,1.035356630479931,-0.4548758203235694,1.2929364603153366,0.237202358123258,-0.0411973641112175,-1.0350744617176333,1.1147731068629732,1.3381261019426371,-0.2195684368223725,1.196046758873683,-0.692382659410845,-0.9490553535057182,-1.266610728271291,1.7664381504323172,1.5941450802200077,0.7942323337896386,-0.3557095779754907,-1.025839630335997,0.6481183622670161,-0.1887240673683879,-0.0951404456817242,1.0134649702005447,0.5594044589501603,-2.0,1.6070291482419845,0.1194278821407776,1.1391826738013762,-0.6693869290182844,0.2335436167959081,-0.1929358666206529,-0.8187125465055181
0.4800938449297344,0.4641542091773727,-0.7104183834868247,-0.5799279049872214,0.8800063958288491,0.4229924060150562,-1.4330778358541802,0.0077211183929637,-0.5983134614877416,-0.3715517972739193,-0.1065131841526687,0.9506445341973512,-1.3792886664372592,-0.0724875610749822,-0.0337497362093606,0.3323198861832336,1.2152740387519725,-0.908582896328517,-0.8847438745646575,-0.5237196494038184,-0.3373184218706268,-1.495307251607454,0.025091671664181,1.2579152501979682,1.2654331837959532,1.0731599713877356,-0.3550601848506348,1.2650867189531023,0.2838524826903827,-1.3000096857599657,-1.1113377653217773,-0.7074154477346745,1.0802493080116105,0.3605984891092005,1.0397199935120318,-0.4500658884465984,-0.914329000863668,-0.4655682308016119,-0.339892797495556,0.5635346807034416,-0.4436283677669098,-0.0107149997942565,-0.0327530816090428,1.5058939207394302,-0.6073962646488742,-0.5576492846734503,-1.625733658733831,-0.1484601222860273,0.2001960108251782
0.0460207491028753,-1.4739165072211144,1.947757276359673,-0.0287988801409404,-1.528574267998558,0.5549171603595362,-0.2716391595910085,-0.138651172583683,-0.7795450290560484,-0.9188540397864824,-0.0482073128541594,-0.596539567523725,1.5660702457069124,-0.8003117761901146,0.2374677877082043,0.4433614306708212,-0.9594864918816364,-0.7205615385633583,0.925904100263835,-0.4245771850082203,1.1035725960260758,0.8790109711090351,0.110553072544196,-0.8223955032243443,1.2008799728273416,-0.6945799282736116,0.248514576108093,0.7969632991085155,-0.9125247698899724,-0.5573526973540791,-0.6458640662188518,-0.7437078444907945,1.4002878892742452,-0.8321231314977537,0.4919972595051543,0.6556570695213889,-0.0669888416538497,-0.6575169917670886,0.0506376827320178,-0.779749431607097,0.8507562846937479,-0.4575091317354163,1.1038031686915022,-0.4083812978703812,-1.0326676565412278,-1.1857481496411186,2.0,-0.7654734306699684,-0.5873317623152303
-0.6089123066329052,0.661800545963305,1.116416362718044,-0.1611568986364801,0.5729267051989634,0.0537366607744827,-0.2936541463801529,-0.2911737856392205,-0.4412521529958276,0.1229605791650366,-0.014993380944617,0.4862981883640486,0.8277924754092248,0.3517282461038402,0.4787739223761848,-1.38483264042209,-0.9945705395410552,-1.1097130874171857,1.2542988838069755,-0.2986613894613821,-1.6219458537287703,0.6231501572098196,-0.209460753177075,1.0951182857821016,1.6806138133869184,1.289773237879107,0.1900925396560439,0.1071291430476772,0.4693367264904927,-0.0738881402039127,0.9057591615892786,-0.9740498090360308,-0.6020897469972584,-0.7884713098275961,-0.059781968431767,-0.9937790333483216,0.6643626691421854,-0.4331525652473867,-0.3414850826549894,-0.1091147569488767,1.2802541635076112,0.6639907519938376,0.5831584330515995,-0.0296512344954995,-1.8373906776613396,-0.624386753921696,-0.2890696386237809,-1.550221060790205,-1.1213899444034867
-0.9606840406429928,0.694578354689744,-0.409161627404732,0.6264713805607235,0.1474663422810053,0.2274698329518939,-0.8383695624527172,-1.3349115139068843,0.0221159529322124,0.201002935332624,0.2667446605744751,-0.196873209996346,-1.4857944801711245,-0.6341950179348547,0.1839254463239905,-0.4570862259659835,1.2623501049977583,-1.275054919042891,-0.7719826647186624,0.6181435710468465,0.8115338177396227,-0.1417967814949625,0.1322222224748455,1.3131364476016427,-0.6126723452713424,-0.5259648499709524,-0.1186389026669499,0.2602468213390805,0.4060971434600544,-0.8506658583774321,-0.9996976657012032,1.1250119080862302,1.367083525061302,0.930758851665932,1.6756361307514311,0.6219038912847984,-0.5720268809876722,0.5171188593495318,0.9609662791934288,-0.2211840136838445,-0.8045364792456282,-1.128595753848208,0.2057204870758437,-0.1666128209780719,-0.2986146233187347,-0.7695403749023991,0.3471068888849674,-0.2731963364401913,0.2457050440884759
0.7045227889981305,0.7672617744627295,1.1336529101042527,0.9870593771176382,0.0309885037129164,-0.4469801815135597,-0.4768708608772367,1.015259592897294,-0.1488906645425865,-0.0376604137840614,0.2127595733992268,-0.0202544642243611,-0.1852756707046954,-1.048697959246024,-1.417338631718218,-0.148592518229231,-0.7815820863448195,-0.9781041138932678,-1.0460161162253554,-1.0250676483270755,1.9999999999999996,0.4001092149131698,-0.0553494793588515,-0.7701832466417781,1.098538247253494,0.7843036979987736,1.9999999999999998,0.8340813106400583,-0.1348824544669338,0.0751366627753234,-1.058549793003584,-1.2434653663524569,-0.4858153895318001,-0.4499872925542211,2.0,-0.3500601476551875,0.0158188651278651,-0.1672698372836854,-0.1988497534877997,2.0,2.0,0.9546891908830832,0.5758120767031801,0.3050725850962605,2.0,-1.7740357776275473,-1.9580614391463016,1.9999999999999998,1.1550586680306556
0.9583821533974812,-1.8828527912777309,-1.4089872311001117,-1.484426951312099,0.2990134995155704,0.8268953034262061,0.5984899415666162,-0.8427800185304527,-1.190690974873416,-0.5815264845430864,-0.3310724261230177,-0.6462272754780699,-1.194575081842406,-0.583380368626434,0.0783853107240802,0.1220283868884837,-0.9425187742382934,0.860657944251102,-0.576192551657279,-0.1825854805345153,0.9572782992177044,0.2305511031846588,-0.3457075155394518,-0.9689563589380286,-0.9769482151983644,-0.9302248318764164,-1.0030818337753424,-0.0472082474581876,-0.3808009618922016,0.0808764789169934,-1.112274488940465,-0.94170591289908,-1.0016443620404925,-0.5968402069864932,0.2228265881928162,0.2724695127087189,-0.1515565555027098,0.0827525485673461,-1.6852197090805363,-1.3629921726484464,-0.5581947037357544,0.4965643638286037,-1.1467891026577508,-0.4280500769631795,-0.3267097893580216,0.5991200753618049,-0.5277719425751589,-1.6332865088053876,0.5273221001579043
