Attribut 1,Attribut 2,Attribut 3,Attribut 4,Attribut 5,Attribut 6,Attribut 7,Attribut 8,Attribut 9,Attribut 10,Attribut 11,Attribut 12,Attribut 13,Attribut 14,Attribut 15,Attribut 16,Attribut 17,Attribut 18,Attribut 19,Attribut 20,Attribut 21,Attribut 22,Attribut 23,Attribut 24,Attribut 25
-0.07650439907583631,-0.06887622938763374,-0.08713643892917537,-0.16950504200766459,-0.07662593038261838,-0.30768309180193343,0.446783143251021,0.07286152706649875,0.07001500281106508,-0.014069002965796265,-0.1507472604522158,-0.4186049954338978,-0.10788567435416223,-0.4709148739222725,0.08642771607928976,-0.12758044894595355,-0.0766765626361999,0.04351776123841531,0.06471794929558802,0.04028592043673254,-0.37533390139813266,0.04629736974956891,0.0800648913387266,-0.3679120295998395,0.14062334706995983
0.22496086442598237,0.02776892183057953,0.1857508958949148,-0.1096458980221234,-0.01873634987709555,-0.02689282187517299,0.33646642204215577,-0.08004892815599919,-0.10565657268855562,0.06036341610367569,-0.1101214285714121,0.8485851919039741,-0.07410683827217343,-0.7189470865097051,-0.1532191979277441,0.24193824835953157,-0.07814656580786394,0.04590507603495742,0.10807676608445442,-0.09925827145226467,-0.6204117755799609,-0.1744584498742449,-0.002507326357295397,-0.14747637060875518,0.6543456174733926
0.013041524140182982,-0.08272956437144047,-0.05973779158023537,-0.10836985428726531,0.12187289095790033,-0.07214627098478912,-0.6377996154553028,-0.09735707012721949,-0.12069390829783734,0.1056575171612782,-0.0076587454636726565,-0.607467817790147,-0.10494592336236568,-0.44230470864573346,0.056753775250761196,-0.37677095285391,-0.08941332524688367,-0.09550529432279377,-0.09582524862137584,0.025292565779830516,-0.2774111108707321,0.20684406239940822,-0.16815057076157988,0.513575564406829,-0.08943474600850117
0.07896212215907081,-0.019778339726005383,0.4272454730391099,0.4664805721270091,-0.11489701968622713,0.027095166010854904,0.5141736804221853,0.10670124893757746,-0.09444174816253935,-0.020425678988462714,-0.11471900766579222,1.034340664802267,0.14991271661501224,0.9492704353847985,0.2717083721148365,0.6586074924382733,-0.09276902969407551,-0.10197252692989335,-0.14480190130270232,0.049585343322947464,-0.5406575434911153,0.15851148269938317,-0.019763536612256338,-0.7841426946410939,0.6121196308770407
-0.09824047433596896,0.13683561288411597,0.1373114638517505,0.12414945285708899,0.026008508902948712,-0.14787170761576746,0.8386503786699187,0.05286493009111625,-0.11388243006411143,0.09673226428211476,0.2869437141663196,-0.6744084911262352,0.12426343075937976,1.1804867666318004,0.09544173945599564,-0.29451951444173274,0.05787258129979161,0.04936284214288924,-0.10211931381625815,0.03530518153126274,1.2243392945605607,-0.10083738960869472,0.028117607638121284,0.432659740018173,-0.7957022434704635
-0.020642500016613302,-0.21547144836140125,-0.011495920391441757,0.31752722210495515,-0.2837450859610775,0.024517918819218762,-0.7197208605168509,0.09637156626282117,0.0590224462477841,0.02500894794467378,-0.07159653157609494,1.0202936108334124,-0.12065807637729767,1.150955423363653,0.13917034260074412,-0.14373927695600552,0.08909844026720226,0.06668591678667006,-0.11686292311002985,-0.12169481256284577,0.2376802302807052,0.06781525084113174,-0.08811563498663265,0.25048864935125836,0.449266177979942
-0.020485235094761016,0.019323985678627083,-0.37646890769415414,-0.41418133241932964,0.008395820032887155,-0.06197968360523953,-0.7416027831236981,-0.14162447288570088,-0.11227590206630346,0.06237297566099004,0.026974128001608633,-0.7120799088809197,-0.07827405367368792,-0.284480387029862,0.1234536793328039,-0.30481717192674945,-0.08397209849188006,-0.07703194201592341,-0.1239446724783774,-0.23563284468507276,0.09777916383590902,-0.21510101619009955,-0.09861825855037724,-0.09764421666705328,0.5697929113895559
-0.018965056720029995,0.06943031719824358,0.2666326034570893,0.14717505276780943,-0.11922392821738305,-0.038538559600429144,0.6747827017191186,0.09489304832644693,0.03700938799694723,0.007402438389886505,0.028916890840548787,-0.8836686309348099,0.1222139059126695,1.1164945217463276,-0.04825719046191108,0.3028551638079901,-0.06075333537007423,0.043854288531043346,0.1136320286345442,-0.06047156913474494,0.028395145319177084,-0.1364644453849588,-0.04660721111223238,-0.09906639638854298,-0.230678103879689
0.3091993613583369,-0.2974327431786902,-0.0669499395312414,0.5522997192881013,0.08766429515022467,-0.05674530646241491,-0.453463507678652,0.08239636803693223,-0.11332768029817497,-0.008491508260761308,0.09223361799159102,0.7887555399689207,-0.06770943131284014,1.0679807291756647,0.11870287597552606,0.3280559431827534,-0.0752963584681431,0.043132227904747286,-0.12155645401450081,0.11905750437471045,0.7119705434998306,-0.08731453026836024,0.09168225743434259,0.1987041967277989,0.5960236651309616
-0.044345098798772596,0.01852699234665882,-0.059773695685575265,-0.3315591052577158,-0.10545525101549852,-0.09910690258975773,-0.6595375661855538,-0.12644019736066864,-0.10906303427599306,-0.08312073466532156,0.13919934127314154,-0.7490021384637667,-0.0635878527239384,-0.47637364794807463,0.01157380492959064,-0.18731622590324468,-0.07466105535329419,-0.08269060747596689,-0.08565233451279673,0.04824295515314286,0.26343012166579116,0.21873391048725135,0.09076240728839405,-0.3239943473945055,0.3775860135976536
0.030985403316285874,0.14225533061535628,0.061497223380664795,0.2759050596956796,-0.13685531496070233,-0.07200923559695363,-0.5019144699427717,0.07738611618443142,0.05368339558580959,0.02038295811155716,-0.19214729572766978,0.7462894881754263,-0.08517118364572902,0.849275572475166,-0.10780515901070337,-0.510941886390914,0.0642999279129498,0.016915970189142628,-0.08786372481871907,0.09695755505575993,0.7895854128089211,-0.14066157319979528,-0.12951445752170007,-0.05266326390784301,-0.29919491951430693
